Qu Id,Name (Manufacturers),Name (Categories),Name,Weight (Packages),Height (Packages),Length (Packages),Width (Packages)
391874,,Sweatshirts,"Tommy Hilfiger Colorblock Cowlneck Sweatshirt, Color: Evergreen Multi",0.75,2,12,10
390025,,Women's Shoes,"MICHAEL Michael Kors Olympia ""Dad"" Sneakers",2.1,9,4,10
374484,,Games & Toys,"LEGO Ideas Ship in a Bottle 21313 Expert Building Kit, Snap Together Model Ship, Collectible Display Set and Toy for Adults (962 Pieces)",2,10,3,15
391594,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Royal Jade - Gift Set ,0.7,5,3,8
391718,,Hoodie,Amazon Essentials Women's Full-Zip Polar Fleece Jacket,0.85,8,2,13
388120,,Vitamins (Large),"Strong Greens - Superfood Powerhouse, Flavor Lemon",1,5,5,5
392061,Tommy Hilfiger,Wallets,Tommy Hilfiger Genuine Leather Wallet,0.45,4,1,5
392015,Tommy Hilfiger,Wallets,Tommy Hilfiger Genuine Leather Wallet,0.45,4,1,5
391251,Tommy Hilfiger,Wallets,Tommy Hilfiger Genuine Leather Wallet,0.45,5,2,4
390192,,Games & Toys,Paw Patrol ? Rubble?s Transforming Sea Patrol Vehicle,0.95,12,5,9
391193,Tommy Hilfiger,Wallets,Tommy Hilfiger Genuine Leather Wallet,0.45,5,2,4
390889,Tommy Hilfiger,Wallets,Tommy Hilfiger Genuine Leather Wallet,0.45,5,2,4
50542,,,,0,4,7,4
386085,,Electronics,"Sennheiser KA 600 - XLR Female to 1/8"" TRS Male Connection Cable - 15"" (40cm)",0.1,1,6,5
390732,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",4.05,9,16,14
388621,,Watches,Full Moon Quartz Silver Dial Ladies Watch,0.85,5,5,5
390210,,Car Key,LOT of 5 OEM SUBARU SMART KEY keyless entry remote transmitter fobs HYQ14AHC   | eBay,0.7,3,4,4
388001,,Women's Shoes,COACH Low Top,1.4,7,3,10
388586,,Watches,Full Moon Quartz Silver Dial Ladies Watch,0.9,5,5,5
390174,,Motorcycle Items,Motorcycle Rearview Mirrors For Honda VTX 1300 C R S RETRO Shadow VT 750 1100 US  | eBay,1.8,3,10,5
388787,,Kids Winter Shoes,EMU Australia Kids Toddle Starry Night (Infant),1.1,7,4,8
390962,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Remote Control Car ,0.7,7,3,9
390907,,Vitamins (Large),Disney Princess Complete Multivitamin,1.25,7,5,5
390311,Baieshiji,Scent Diffusers,"BAIESHIJI Essential Oil Diffuser, Metal Vintage Essential Oil Diffusers 100ml",1.25,4,4,8
384139,,Vitamins (Large),"Hair, Skin & Nails with biotin and Collagen",0.8,3,3,8
390726,Tommy Hilfiger,Wallets,Tommy Hilfiger Genuine Leather Wallet,0.35,4,1,5
390760,,Underwear (Box set),"New Balance Boxer Briefs (3 Pack), Color Dark Heather/Black/Team Red",0.6,5,2,8
386840,,Cosmetics Set (Medium - pair of medium shampoos),Skincare Set of 3 Serums,0.6,4,4,4
389443,,Lipsticks, Carmex Daily Care SPF15 Variety Pack (Pack of 2) ,0.2,5,2,4
60764,,,,0,12,18,5
390194,,Phone Case,Leather Folio iPhone 8/7,0.3,5,1,8
389868,,Electric toothbrushes,Star Wars Electric Toothbrush (Oral-B),0.15,3,2,9
390080,,Lipsticks, Carmex Daily Care SPF15 Variety Pack (Pack of 2) ,0.2,5,2,4
390298,,Electric toothbrushes,Frozen Electric Toothbrush (Oral-B),0.15,3,2,9
380155,SWISSôKOLAB,Cream (Small up to 4oz.),Concentrated Collagen Eye Mask ,0.25,5,2,4
380152,,Cream (Small up to 4oz.),Concentrated Collagen Eye Mask ,0.25,5,2,4
390331,,Underwear (Box set),"New Balance Boxer Briefs (3 Pack), Color Dark Heather/Black/Team Red",0.5,7.5,2,5.5
391365,Brusheez,Electric toothbrushes,Brusheez Kid's Electric Toothbrush Set - Prancy the pony,0.8,7,3,7
390636,Contigo,Water Bottle Small (up to 18 oz),Contigo Kids Water Bottle - Pink ,0.4,9,3,6
391482,,Games & Toys,Dino Eggs Kit,2.95,6,6,18
390650,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Royal Jade - Gift Set ,0.65,5,2,7
390807,,Vitamins (Large),"Creapure Creatine Monohydrate Powder - by Muscle Feast | Premium Pre-Workout or Post-Workout | Easy to Mix and Gluten-Free (300g, Unflavored)",0.9,5,5,5
391502,,Cosmetic Set (Small - sample bag),Serum 2 Pack Set,0.75,5,3,7
391501,,Shampoo Small (up to 12 oz),BioSilk - For Dogs ,2.1,8,4,11
390633,,Face Masks,Under Eye Mask - 20 pairs,0.45,5,2,4
390309,,Face Masks,Under Eye Mask - 20 pairs,0.5,4,2,5
389440,,Sweatshirts,Pointelle mockneck puffed sleeve T-shirt,0.55,9,2,7
387637,,Bag (Large),Marc Jacobs The Tag 27 Leather Tote,2.75,14,5,15
390721,,Electric toothbrushes,Star Wars Electric Toothbrush (Oral-B),0.3,3,2,9
389027,,Watches,Tissot PRC 200 Chronograph Silver Dial Brown Leather Men's Watch,1.9,6,5,7
389142,,Watches,T-Navigator Automatic Black Dial Men's Watch T0624301705700,2,6,5,7
56551,,,,0,3,7,2
389458,,Body Scent Cosmetics,Love In White by Creed  8 ml 0.27 Oz Eau De Parfum Perfume Sample in a Refillable Atomizer for Women,0.2,4,3,4
388737,,Watches,Full Moon Quartz Silver Dial Ladies Watch,0.95,6,5,7
393697,Adidas,Backpack (Small),Adidas Originals National 3-Stripes Backpack,1.4,13,2,19
393691,Adidas,Backpack (Small),Adidas Originals National 3-Stripes Backpack,1.35,19,2,13
390407,,Car Side Mirror,1998 Corvette C5 Coupe OEM Arctic White Passenger Side Mirror w/ Power  | eBay,3.65,7,12.5,8
390792,,Powder/ Foundations,Original Foundation Deluxe Collector's Edition,0.7,5,5,5
389415,,Body Scent Cosmetics,Iris Tubereuse by Creed,1.1,5,3,7
34296,,,,0,14,29,10
388898,,Watches,Full Moon Quartz Silver Dial Ladies Watch,0.95,5,6,7
387347,,Watches,TISSOT T-Sport Titanium Chronograph Anthracite Dial Men's Watch T0694174406100,1.95,6,5,7
390687,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Plaid Sweatshirt,0.5,10,2,8
390643,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Plaid Sweatshirt,0.45,10,2,8
390640,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Logo Sweatshirt,0.5,10,2,8
390110,,Dresses,Leopard Georgette Wrap Dress | Michael Kors,1.1,7,3,10
391389,,Sweatshirts,"MEN'S JORDAN MASHUP JUMPMAN CLASSICS FLEECE CREWNECK SWEATSHIRT, White/Volt, Size L",0.95,8,3,11
29334,,,,0,7,10,1
390634,DKNY,Sweatshirts,DKNY Graphic Logo Sweatshirt,0.7,9,3,5
389798,,Headphones,BL EVEREST? 710GA,1.5,9,3,8
389521,,Hoodie,Tommy Hilfiger Sport Colorblocked Zip Hoodie,1.25,7,2,10
389792,,Headphones,BL EVEREST? 710GA,1.45,9,3,8
389789,,Headphones,BL EVEREST? 710GA,1.45,9,3,8
390362,,Women's Shoes,Michael Kors Olympia ,2.5,10,4,10
389783,,Headphones,BL EVEREST? 710GA,1.45,9,3,8
389533,,Cosmetics Set (Medium - pair of medium shampoos),English Laundry Men's 3-Pc. Oxford Bleu Gift Set,3.3,11,4,12
23412,,,,0,7,6,3
389780,,Headphones,BL EVEREST? 710GA,1.4,9,3,8
385838,,Crossbodies,MICHAEL KORS Whitney Large Leather Convertible Shoulder Bag,1.75,9,3,10
389775,,Headphones,BL EVEREST? 710GA,1.4,8,3,7
389804,,Headphones,2 x BL EVEREST? 710GA,3.05,7,5.5,7
389348,,Coats,DKNY High-Shine Faux-Fur-Trim Puffer Coa,2.8,12,6,15
390812,,Coats,Calvin Klein Box Quilt Faux-Fur Hooded Puffer Coat,2.8,20,4,13
389516,,Games & Toys,Guidecraft Grippies Shakers 30-Piece Set,4.5,9,9,18
385824,,Backpack (Large),MICHAEL MICHAEL KORS Toby Medium Pebbled Leather Backpack,2.85,12,4,16
17325,,,,0,8,22,5
390833,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Plaid Sweatshirt,0.4,10,2,7
384026,GUESS,Backpack (Small),"GUESS Skools Out Backpack, Color: Black/Silver",3.25,5,14,12
390406,,Kid's Shoes,GIRLS' LITTLE KIDS' FILA DISRUPTOR PATENT FLAG CASUAL SHOES,1.45,8,4,10
384015,GUESS,Backpack (Small),"GUESS Skools Out Backpack, Color: Black/Silver",3.2,7,16,12
391082,,Games & Toys,Kitty Plush,0.7,7,5,10
390814,,Games & Toys,Ben 10 Deluxe Omnitrix: Toys & Games,1.35,10,5,13
382321,,Sweatpants,Jordan 23 Alpha Therma Fleece Pants,0.7,9,2,15
390605,,Water Bottle Small (up to 18 oz),Contigo Kids Water Bottle - Pink ,0.5,5,3,7
390524,,Water Bottle Small (up to 18 oz),Contigo Kids Water Bottle - Pink ,0.5,5,3,7
390552,,Lipsticks,Lip Care Gel Masks - 30 pcs ,0.75,4,4,4
390711,,Games & Toys,Solar System Planetarium,0.35,8.5,2,7
390512,Fitness Tracker,Watches,Fitness Tracker ,0.1,4,3,4
390679,,Games & Toys,Solar System Planetarium,0.35,8.5,2,7
380052,,Watches,Fitness Tracker - Marina Blue,0.1,4,3,4
391315,,Beauty & Health,Korean Facial Mask Sheet,1.6,5,4,7
391356,,Underwear (Box set),New Balance Men's Boxer Briefs (3 Pack),0.6,5,2,8
385088,,Gummies (2+1),Puritan's Pride Ultra Woman? Collagen Support 1000mg with Hyaluronic Acid,1.05,5,4,7
390371,,Backpack (Small),Levi's Men's L Pack Backpack,1,4,13,9
390010,,Games & Toys,Oral-B STAR WARS Electric Toothbrush  ,0.2,4,2,10
384008,,Wallets,Tommy Hilfiger Black wallet,0.4,4,1,5
390408,,Underwear (Box set),"Levi's Men?s 3 Pack, Color Red, Size M ",0.55,2,9,5
34283,,,,0,6,6,1.1
390930,,Electric toothbrushes,Frozen Electric Toothbrush (Oral-B),0.2,9,2,4
393389,,Women's Shoes,"Michael Kors Womens Shoes, Size 6",1.1,5,3,10
382472,,Women's Winter Boots,VIC MATIê VIC MATIê VIC MATIê BIKER BOOTS,3.45,12,5,12
393617,Adidas,Backpack (Small),Adidas Originals National 3-Stripes Backpack,0.95,19,2,13
390393,,Games & Toys,Solar System Planetarium,0.45,9,2,7
388788,,Dell,"Asus ROG Strix Scar II Gaming Laptop, 15.6? 144Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-8750H, 16GB DDR4, 512GB PCIe Nvme SSD, RGB KB, Windows 10, GL504GW-DS74",9.8,4,16,12
390410,,Lipsticks,Lip Care Gel Masks - 30 pcs ,0.7,4,3,4
390795,Alterna,Hair Care,Caviar Restructuring Bond Repair Leave-In Heat Protection Spray,0.5,2.5,9,4
393404,Tommy Hilfiger,Women's Shoes,Tommy Hilfiger Regis Canvas Sneaker,2.05,6,4,12
393494,Calvin Klein,Robe (Small),"Calvin Klein Girls' Cozy Robe with Cuff, Size Medium (7/8)",0.7,8,3,11
23375,,,,0,9,16,3
384056,,Women's Winter Boots,"Bearpaw Emma Shearling Lined Suede Short Boots, Color Black, Size 6",2.35,12,4,13
390974,,Games & Toys,Solar System Planetarium,0.45,9,2,7
388822,,Cream (Small up to 4oz.),Lips mask,0.1,4,3,4
379836,,Handbags & Accessories,Panda Money Bank,0.9,6,4,5
393292,,Hats,"FILA Hat, Size One Size",0.15,6,3,8
379183,,Autoparts,2017 2018 HONDA CR-V CRV OEM ADAPTIVE CRUISE CONTROL RADAR SENSOR 36801-TLA-A05,0.75,7,2,9
392991,Tommy Hilfiger,Underwear,"Tommy Hilfiger Panty, 2 Pack",0.1,4,1,5
377361,,Electronics,Blackhead Remover Vacuum - June Julien Facial Pore Cleanser Electric Acne Comedone Extractor Kit USB Rechargeable Blackhead Suction Tool with LED Display for Facial Skin(Green),0.8,5,2,8
392999,Reebok,Dresses,Women's Reebok Classics T-shirt Dress,0.5,6,1,9
387399,Calvin Klein,Wallets,CALVIN KLEIN Leather Wallet,0.35,5,2,4
393021,Tommy Hilfiger,T-shirts,Tommy Hilfiger Striped V-Neck T-Shirt,0.1,5,1,8
393172,JBL,Headphones,"JBL EVEREST? 710GA, Color Silver",1.95,10,3.5,10
393184,,Candle (Large),Bath & Body Works Candle - Candy Apple ,2,8,5,11
393264,Michael Kors,Winter Jackets,"Michael Kors ? Knox Overstuffed Parka, DARK OLIVE / M",2,16,5,18
393032,JBL,In-ear Headphones,"JBL LIVE 100, Color Black",0.3,5,3,7
392967,Tommy Hilfiger,Wallets,Tommy Hilfiger Men's Leather Wallet,0.4,5,1,4
392957,Victoria's Secret,Cream (Big 4-12oz),"Bombshell Fine Fragrance Mini Gift, Scent Bombshell Seduction",0.85,8,3,8
392956,Tommy Hilfiger,Underwear,"Tommy Hilfiger Panty, 2 Pack",0.1,4,1,5
17316,,,,0,7,10,5
392527,Victoria's Secret,Cream (Big 4-12oz),"Bombshell Fine Fragrance Mini Gift, Scent Bombshell Seduction",0.95,8,3,8
388620,,Autoparts,BorgWarner Morse TEC Chain Mercedes Benz ML Transfer Case Magna 2003-On HV-091 *,4.7,2.5,15,4
381331,,Autoparts,Plug Change Package for BMW,1.1,3,4,4
392120,JBL,In-ear Headphones,"JBL LIVE 100, Color White",0.4,5,3,7
391415,JBL,In-ear Headphones,"JBL LIVE 100, Color White",0.35,5,3,7
391398,JBL,In-ear Headphones,"JBL LIVE 100, Color White",0.35,5,3,7
382054,,Electronics,2014-2019 HARLEY DAVIDSON SONY DDIN MULTIMEDIA RADIO KIT BLUETOOTH USB MP3 MPEG4,5.3,10,10,10
391330,JBL,In-ear Headphones,"JBL LIVE 100, Color White",0.35,5,3,7
383535,Calvin Klein,Robe (Small),"Calvin Klein Plush Shawl Collar Robe, Color PRX PORT RED",1.6,8,4,13
56542,,,,0,2,5,2
382057,,Electronics,2014-2019 HARLEY DAVIDSON SONY DDIN MULTIMEDIA RADIO KIT BLUETOOTH USB MP3 MPEG4,5.3,10,10,10
391808,JBL,In-ear Headphones,"JBL LIVE 100, Color Black",0.3,5,3,7
392321,JBL,In-ear Headphones,"JBL LIVE 100, Color Black",0.35,5,3,7
383532,Calvin Klein,Robe (Large),"Calvin Klein Plush Shawl Collar Robe, Color CTZ TRANCE",1.8,9,5,12
383533,Calvin Klein,Robe (Small),"Calvin Klein Plush Shawl Collar Robe, Color PRX PORT RED",1.65,9,5,12
391907,JBL,Headphones,"JBL EVEREST? 710GA, Color Silver",1.6,9,3,8
391796,JBL,Headphones,"JBL EVEREST? 710GA, Color Silver",1.55,8,3,9
389438,,Sweatshirts,"Dockers Men's Logo Graphic Crewneck Sweatshirt, Color: Green",1,10,1,13
385286,,Tablets,ODROID-N2 CoreELEC Edition 2GB RAM + EU PLUG,1.3,4,8,6
389372,,Sweatshirts,"Dockers Men's Logo Graphic Crewneck Sweatshirt, Color: Green",1,10,1,13
38480,,,,0,2,4,0.5
389410,,T-shirts,Tommy Hilfiger Denim Men's Angola Logo Graphic T-Shirt,0.35,6,1,9
389602,Dockers,Sweatshirts,"Dockers Men's Logo Graphic Crewneck Sweatshirt, Color: Green Camo",0.9,6,2,10
389253,,Sweatshirts,MONOGRAM LOGO NEON CREWNECK SWEATSHIRT,0.65,7,2,10
384118,,Bag (Large),Mini sage carryall with quilting,1.75,11,4,11
389685,DKNY,Sweatshirts,DKNY Logo Graphic Top,1,8,2,9
389667,DKNY,Sweatshirts,DKNY Logo Graphic Top,0.9,8,2,9
384120,,Bracelets,"Chain Strap, Color: Gold/Light Gold",0.3,5,1,5
386511,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
390606,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Plaid Sweatshirt,0.65,7,2,8
387143,,Sweatshirts,"Cable-Knit Cotton Sweater, Color WINE ROSE HEATHER, Size L",0.85,9,2,8
388490,,Dresses,"Tommy Hilfiger Logo Striped Mockneck Dress, Color  Scarlet, Size S",0.9,8,3,8
387926,,Jeans,Relaxed Chino Pant,1.1,9,2,8
390542,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Plaid Sweatshirt,0.7,8,2,10
391206,,Electronics,"Philips Norelco Multigroom Series 7000, Men's Grooming Kit with Trimmer for Beard, Head, Body, and Face - No Blade Oil Needed, MG7750/49",1.6,8,3,13
368896,,Autoparts,Ford Part No.: FL3Z-16138-A,10,21,63,16
368896,,Grille (Small),Ford Part No.: JL3Z-8200-EA,18,20,59,12
34274,,,,0,12,19,8.4
387653,,Coats,"Crest-Patch Quilted Jacket, Color BRONZE, Size M",2.95,19,4,14
390141,,Women's Shoes,MICHAEL Michael Kors Monroe Trainer Sneakers,1.45,8,4,11
390274,Michael Kors,Women's Shoes,MICHAEL Michael Kors Monroe Trainer Sneakers,1.55,8,4,11
387946,,Women's Ankle Boots,"Tommy Hilifiger Women's Fawn Booties, Color Dark Green, Size 9",2.2,9,4,11
386301,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
386292,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
386285,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
386282,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
388373,,Shirts,Slim Cocoa Bear Corduroy Shirt,0.6,9,2,9
386277,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
389419,,Kid's Shoes,PUMA Street Runner V2 Sneaker (Baby & Toddler),0.4,7,3,5
387684,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,0.95,6,4,9
386347,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
391301,,Shampoo Small (up to 12 oz),"Sky Organics, Organic Aloe Vera Gel, 8 fl oz (236 ml)",0.75,3.5,2.5,8
386328,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.95,6,4,8
386325,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,1,6,4,8
387462,,Winter Jackets,MICHAEL Michael Kors Logo Stripe Hooded Puffer Jacket,1.5,9,6,13
388852,Calvin Klein,Underwear (Box set),"Calvin Klein Trunks, Pack of 3",0.55,5,2,8
388685,Calvin Klein,Underwear (Box set),"Calvin Klein Boxer Brief, Pack of 3",0.55,5,2,8
386492,,Eyeshadow Palette (Big),Smashbox Double Exposure 2 Eyeshadow Palette,0.6,3,3,8
380880,,Vitamins (Large),Buy 1 Get 2 Free. Puritan's Pride Biotin 5000 mcg,0.65,5,4,6
386413,,Body Scent Cosmetics,Calvin Klein Set,1.45,9,3,7
390416,,Vitamins (Large),"21st Century, Healthy Eyes SuperVision2, 120 Softgels",0.5,3,3,8
391331,Fitness Tracker,Watches,Fitness Tracker ,0.1,4,3,4
46904,,,,0,10,10,3
386319,,Cosmetics Set (Medium - pair of medium shampoos),Calvin Klein Euphoria for Women Eau de Parfum Gift set,1.45,7,3,9
389146,Calvin Klein,Underwear,"Calvin Klein Thong,  3-Pack ",0.15,4,2,4
388553,Calvin Klein,Underwear,"Calvin Klein Thong, 3-Pack",0.15,4,2,4
386742,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.9,6,4,8
386739,,Cosmetics Set (Medium - pair of medium shampoos),Men's Fragrance + Cosmetics Bag ,0.85,6,4,8
389517,,Cosmetics Set (Medium - pair of medium shampoos),Belk Men's Fragrance Trial Sampler - Value $46,0.95,6,4,8
390257,,Sweatshirts,MONOGRAM LOGO NEON CREWNECK SWEATSHIRT,0.65,9,1,10
383316,,Games & Toys,Prince Eric Classic Doll ? The Little Mermaid ? 12'',1.25,14,5,7
23351,,,,0,4,15,2
388732,,Sweatshirts,Tommy Hilfiger Sport Mock-Neck Sweatshirt Dress,0.9,8,3,11
390295,Tommy Hilfiger,Sweaters,Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,2.05,9,2,12
390246,Tommy Hilfiger,Sweaters,Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,1.95,9,2,12
390240,Tommy Hilfiger,Sweaters,Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,1.95,9,2,12
386734,,Vitamins (Large),"Buy 2 Get 4 Free,Hair, Skin & Nails Gummies",3.95,9,5,11
390084,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Logo Sweatshirt,0.9,9,2,11
390264,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Logo Sweatshirt,0.9,9,2,10
50532,,,,0,10,12,5
386729,,Vitamins (Small),Buy 2 Get 4 Free Blood Sugar Specifics with Cinnamon & Chromium,1.65,7,5,10
391126,,Watches,U.S. Polo Assn. Women's Quartz Metal and Alloy Casual Watch,0.8,4,3,4
386386,,Gummies (2+3),Buy 2 Get 4 Free - Puritan's Pride Grapeseed Extract 100 mg,2,6,6,9
391446,,Vitamins (Large),Cars Complete Multivitamin,1.45,5,4,7
384126,,Electronics,Samsung DA-E570 2.0 channel 10 watt wireless audio system with dual dock,5.6,7,14,10
389743,,Women's Shoes,"Tommy Hilfiger Montreal Mesh Panel Sneaker, Color: DBLLL Size: 12M",1.95,7,4,12
389745,,Women's Shoes,"MICHAEL Michael Kors Olympia Leather & Scuba Trainer Sneaker, Color: BLACK  Size: 6.5",2.05,8,4,10
386911,,Shampoo Small (up to 12 oz),"Biosilk therapy for dogs whitening shampoo, 12-oz bottle",1.15,12,4,4
54325,,,,0,3,8,3
388202,,Leather Jackets,Asymmetrical Leather Cycle Jacket w/ Rose & Studs Embellishment,1.75,8,2.5,11
380498,,Phone Case,Karl Lagerfeld Karl Glitter iPhone Case,0.35,1,7.5,4.5
391336,,Cream (Small up to 4oz.),24K Gold Under Eye mask,0.95,4,3,4
383232,,Swimming Suits,"Miraclesuit Miraclesuit(R) Lionessa Escape One-Piece Swimsuit, Color BLUE, Size 14",0.6,3,9,8
386521,,Motorcycle Items,Mighty Max 12V 22AH GEL Battery Replacement for Exodus HLE22-12,13.95,8,8.5,5
390321,,Sweatshirts,"MONOGRAM LOGO CREWNECK SWEATSHIRT, COLOR SCHIO, SIZE M",0.95,8,3,10
392833,JBL,Headphones,"JBL EVEREST? 710GA, Color Silver",1.7,9,3,8
385119,,Baby Clothes (up to 24M),Skinny Jeans - Indigo Bright Wash,0.6,1,9,7
38479,,,,0,4,4,8
392570,GUESS,Backpack (Small),"Leeza Pebbled Large Backpack, Color Black",2.65,11,7,14
389407,,Sweatpants,"Calvin Klein Performance Logo Joggers, Color Black, Size L ",0.85,10,1,11
392471,GUESS,Backpack (Small),"Leeza Pebbled Large Backpack, Color Black",2.35,11,7,16
392430,GUESS,Backpack (Small),"Leeza Pebbled Large Backpack, Color Black",2.6,10,7,14
388780,,Men's Shoes,Men's Fresh Foam Cruz v2 Nubuck,1.5,7,4,12
384153,Calvin Klein,Robe (Large),"Calvin Klein Plush Shawl Collar Robe, Color CTZ TRANCE",1.75,8,4,12
389657,,Sweatshirts,"Dockers Men's Logo Graphic Crewneck Sweatshirt, Color: Green",0.95,9,3,8
42574,,,,0,8,11,3
392240,GUESS,Backpack (Small),"Leeza Pebbled Large Backpack, Color Black",2.55,15,7,12
389697,,Sweatshirts,"Dockers Men's Logo Graphic Crewneck Sweatshirt, Color: Green",1,8,3,9
384017,Calvin Klein,Robe (Small),"Calvin Klein Plush Shawl Collar Robe, Color PRX PORT RED",1.75,8,4,12
390492,Tommy Hilfiger,Sweatshirts,Tommy Hilfiger Sport Plaid Sweatshirt,0.6,9,2,7
384433,Calvin Klein,Robe (Small),"Calvin Klein Plush Shawl Collar Robe, Color PRX PORT RED",1.7,9,5,12
384299,Calvin Klein,Robe (Large),"Calvin Klein Plush Shawl Collar Robe, Color CTZ TRANCE",1.55,9,4,12
384277,,Hoodie,Tommy Hilfiger Sport Brand Logo Pullover Hoodie,0.9,7,2,10
384525,,Kids Winter Shoes,Carter's Fox Hiking Boots,0.85,3,8,7
34263,,,,0,12,26,10.2
389874,Michael Kors,Winter Jackets,"Michael Kors Logo Stripe Hooded Puffer Jacket, Red",1.7,9,6,12
386826,,Sweatshirts,"Tommy Hilfiger Sport Mock-Neck Sweatshirt Dress, Color  Ash Heather, Size S",0.8,8,3,10
386777,,Sweatshirts,"Tommy Hilfiger Sport Mock-Neck Sweatshirt Dress, Color Navy, Size XS",0.85,7,3,10
390391,Michael Kors,Women's Shoes,"MICHAEL Michael Kors Olympia ""Dad"" Sneakers, Color: Graphite",2.1,8,4,10
387781,,Sweatshirts,"MONOGRAM LOGO NEON CREWNECK SWEATSHIRT, Color LIME VOLT, Size M",0.75,6,2,10
387732,,Sweatshirts,"MONOGRAM LOGO NEON CREWNECK SWEATSHIRT, Color HOT MAGENTA, Size M",0.7,6,2,10
387703,,Sweatshirts,"MONOGRAM LOGO NEON CREWNECK SWEATSHIRT, Color Hot magenta, Size M",0.7,5,2,10
387837,,Jeans,Martie slim crop pant in bi-stretch cotton with side zip,0.9,7,1,11
23346,,,,0,4,4,4
386530,Tommy Hilfiger,Women's Shoes,Tommy Hilfiger Women's Jacy Sneakers,1.65,8,4,10
388526,,Jeans,"Tommy Hilfiger Logo-Striped Skinny Jeans, Created For Macy's",1.1,7,2,10
388556,,Leather Jackets,"Asymmetrical Leather Cycle Jacket w/ Rose & Studs Embellishment, Color Black, Size S",1.75,11,3,9
392480,Victoria's Secret,Cream (Big 4-12oz),"Bombshell Fine Fragrance Mini Gift, Scent Tease",0.85,8,3,7
